,M,L,P,R,T,rho,epsilon,kappa,del_ad,del_rad,del_actual,convective,radiative
203,4.0457615230460925e+32,1.381683967926575e+33,4.913404483399884e+16,12470645568.375835,9508070.164370902,38.50938297918121,1.3657241816957093,5.104917323390612,0.39949799849065865,0.4133904555882081,0.39949799849065865,1,0
204,4.065691382765531e+32,1.3843931158670672e+33,4.895744641007695e+16,12497082626.510614,9498290.23425081,38.41048894161536,1.355671975680826,5.082314450357451,0.3994982566830611,0.4105573721320705,0.3994982566830611,1,0
205,4.08562124248497e+32,1.3870821537792223e+33,4.878147715112973e+16,12523472452.85293,9488525.249262707,38.31182473021009,1.3456936415152132,5.059878222190288,0.39949851365575206,0.407750507538081,0.39949851365575206,1,0
206,4.105551102204409e+32,1.3897512337868715e+33,4.860613307315079e+16,12549815569.34749,9478775.065815618,38.213388969688665,1.3357885300484915,5.037610278759767,0.39949876941726625,0.40496982279614485,0.39949876941726625,1,0
207,4.125480961923848e+32,1.392400506966202e+33,4.843141022911808e+16,12576112496.014915,9469039.542590467,38.11518029092582,1.325956000131584,5.0155120865264955,0.39949902397578985,0.40221526488891524,0.39949902397578985,1,0
208,4.145410821643287e+32,1.395030123345758e+33,4.825730470899386e+16,12602363750.951735,9459318.54054007,38.01719733115349,1.316195418514036,4.993584943641652,0.3994992773391623,0.39948676736724176,0.39948676736724176,0,1
209,4.165340681362726e+32,1.397640231906439e+33,4.808381263972472e+16,12628569850.330387,9449611.922889138,37.91943873416623,1.3065061597425605,4.971829984942584,0.39949952951487655,0.3967842509096578,0.3967842509096578,0,1
210,4.185270541082165e+32,1.4002309805815007e+33,4.791093018524157e+16,12654731308.399223,9439919.555134285,37.82190315052666,1.2968876060608125,4.950248186842345,0.3994997805100836,0.39410762386605735,0.39410762386605735,0,1
211,4.2052004008016035e+32,1.4028025162565556e+33,4.773865354645965e+16,12680848637.482506,9430241.305044016,37.724589237770836,1.2873391473103897,4.928840372111664,0.39950003033159176,0.391456782785666,0.391456782785666,0,1
212,4.225130260521042e+32,1.405354984769572e+33,4.7566978961278504e+16,12706922347.980406,9420577.042658731,37.627495660613526,1.2778601808330465,4.907607214552733,0.3995002789858725,0.3888316129294761,0.3888316129294761,0,1
213,4.245060120240481e+32,1.4078885309108738e+33,4.7395902704582e+16,12732952948.369007,9410926.640290732,37.53062109115329,1.2684501113740505,4.88654924356426,0.3995005264790596,0.38623198876733117,0.38623198876733117,0,1
214,4.26498997995992e+32,1.4104032984231424e+33,4.7225421088238344e+16,12758940945.2003,9401289.972524213,37.43396420907771,1.2591083509867407,4.8656668485973515,0.39950077281695173,0.38365777445984217,0.38365777445984217,0,1
215,4.284919839679359e+32,1.412899430001414e+33,4.705553046110005e+16,12784886843.10219,9391666.916215265,37.33752370186839,1.249834318938235,4.844960283501995,0.3995010180050162,0.38110882432533794,0.38110882432533794,0,1
216,4.304849699398798e+32,1.4153770672930815e+33,4.688622720900395e+16,12810791144.77849,9382057.350491874,37.24129826500603,1.2406274416162322,4.824429670764765,0.3995012620483899,0.37858498329211454,0.37858498329211454,0,1
